year,state,pct_renew,genMWH_renew,pct_fossil,genMWH_fossil,genMWH
1991,nm,0.9939225125292646,251236.0,99.00607748747073,25025986.0,25277222.0
1991,nv,15.229671114756066,3360458.0,84.76322267403465,18703178.0,22065204.0
1991,ny,21.659222823535,29153422.0,57.95376211792499,78006053.0,134600499.0
1991,oh,0.6354485674151868,851733.0,88.29831997176113,118351975.0,134036497.0
1991,ok,4.46091525434154,2190270.0,95.67218693566323,46974199.0,49099117.0
1991,or,88.37868289669726,41931168.0,8.532748385184334,4048353.0,47444889.0
1991,pa,1.8280183369896104,3158134.0,65.3987643826539,112984677.0,172762709.0
1991,ri,2.8060860907663807,82101.0,97.19391390923361,2843718.0,2925819.0
1991,sc,6.30169653488673,4548565.0,34.75987609699179,25089681.0,72180007.0
1991,sd,58.242971725628536,3828116.0,41.757028274371464,2744550.0,6572666.0
1991,tn,14.87550281321835,11334063.0,63.79790107743242,48609411.0,76192806.0
1991,tx,1.299753009747105,3721566.0,91.53866401688231,262101474.0,286328708.0
1991,ut,2.6657329895397956,813206.0,97.33426701046021,29692700.0,30505906.0
1991,va,5.434434927791789,2974217.0,52.81701538856097,28906274.0,54729094.0
1991,vt,21.88361697369239,1179086.0,1.86683890174156,100585.0,5387985.0
1991,wa,87.59246109688796,90106857.0,8.295700766172542,8533834.0,102870562.0
1991,wi,6.751815866595881,3332476.0,70.97884529927497,35032842.0,49356737.0
1991,wv,1.4510089959329908,1065385.0,98.54872133649971,72358152.0,73423735.0
1991,wy,2.0010286427015784,786372.0,97.87812416122513,38464525.0,39298388.0
1992,ak,20.125777023507364,1066349.0,79.87422297649263,4232075.0,5298424.0
1992,al,13.395015932369494,12756666.0,66.23689069063705,63080320.0,95234422.0
1992,ar,12.189492498899453,4844848.0,59.30871055754626,23572900.0,39746101.0
1992,az,9.5803355694529,6759188.0,53.710706320394955,37894368.0,70552727.0
1992,ca,25.535697999574488,45237883.0,54.566494617588944,96667524.0,177155459.0
1992,co,4.587212862763095,1527335.0,95.01534291881572,31635824.0,33295490.0
1992,ct,6.028095899611727,1760890.0,36.54904698100535,10676481.0,29211380.0
1992,fl,3.788568813055355,5447096.0,77.38520231967608,111262233.0,143777143.0
1992,ga,8.32821537869182,8108203.0,62.41963275646683,60770649.0,97358229.0
1992,hi,9.053101028080663,891229.0,90.94689897191934,8953232.0,9844461.0
1992,ia,3.3435303170053827,1019674.0,85.4909381525555,26072109.0,30496927.0
1992,id,96.56619506032692,7206739.0,2.468617194898998,184233.0,7463004.0
1992,il,0.2668942344791289,341748.0,42.14271661325314,53962159.0,128046228.0
1992,in,0.589938102861965,595947.0,99.41006189713804,100422617.0,101018564.0
1992,ks,0.03080256918552876,9881.0,73.50081563993672,23577954.0,32078493.0
1992,ky,4.870291768618789,3767232.0,95.12970823138122,73584027.0,77351259.0
1992,la,4.4573247647903775,3270523.0,80.47261865777097,59046079.0,73374124.0
1992,ma,6.79501457493585,2723962.0,82.99415368646532,33270410.0,40087655.0
1992,md,5.6567833794294575,2329314.0,68.44561109419378,28184095.0,41177359.0
1992,me,48.164700529421154,7553932.0,17.672109059023903,2771613.0,15683544.0
1992,mi,3.6351106957654316,3465058.0,77.36714419961599,73747862.0,95321939.0
1992,mn,5.208085251444128,2096717.0,67.05553984059766,26995812.0,40258884.0
1992,mo,2.6010649414987337,1481350.0,83.260226613536,47418092.0,56951673.0
1992,ms,8.541293106887613,1976025.0,56.12792637705969,12985175.0,23134963.0
1992,mt,32.41081875832661,8394287.0,67.58918124167339,17505358.0,25899645.0
1992,nc,8.349822648073097,7476035.0,65.8627408834654,58970373.0,89535255.0
1992,nd,5.905586549706769,1698854.0,94.09441345029323,27068043.0,28766897.0
1992,ne,4.824334335852876,1081881.0,56.16441159968889,12595149.0,22425498.0
1992,nh,17.140931622960863,2591238.0,30.808255970843383,4657362.0,15117253.0
1992,nj,2.1220426504993335,926569.0,48.737264512602984,21280646.0,43664014.0
1992,nm,0.9589575680140088,269174.0,99.041042431986,27800264.0,28069438.0
1992,nv,13.55030377286381,3163663.0,86.36005510301447,20162951.0,23347543.0
1992,ny,24.045456712278064,30284994.0,57.595286006571996,72540643.0,125948924.0
1992,oh,0.6787492889817568,934378.0,88.56626512780662,121921851.0,137661728.0
1992,ok,6.98113171325426,3491016.0,93.08258806944256,46547296.0,50006448.0
1992,or,76.82572363158252,32532140.0,12.375961067199453,5240647.0,42345374.0
1992,pa,2.4839357758224385,4456321.0,64.37464885789966,115491754.0,179405645.0
1992,ri,1.5418357207266984,73780.0,98.4581642792733,4711425.0,4785205.0
1992,sc,6.793615235942362,5038859.0,32.52585202024163,24124590.0,74170509.0
1992,sd,57.82533786585391,3612010.0,42.17466213414608,2634404.0,6246414.0
1992,tn,13.505344026874889,10500150.0,66.8006291908413,51936228.0,77748112.0
1992,tx,1.4747620960944978,4281121.0,89.97476347229353,261189822.0,290292313.0
1992,ut,2.3731073844833634,788753.0,97.62689261551664,32448386.0,33237139.0
1992,va,5.5523394816834095,3128874.0,54.21883352024655,30553589.0,56352354.0
1992,vt,21.965273291825987,1069740.0,1.35125423447612,65808.0,4870142.0
1992,wa,80.4768908606857,69598370.0,12.94098596606254,11191679.0,86482429.0
1992,wi,6.785032196880719,3317433.0,70.29329581715946,34368783.0,48893401.0
1992,wv,1.691144830208294,1271063.0,98.30878864496837,73888801.0,75159914.0
1992,wy,1.5052351922336105,639332.0,98.38788503827786,41789166.0,42473894.0
1993,ak,24.625935783217628,1408918.0,75.37406421678237,4312359.0,5721277.0
1993,al,12.467986247540644,12385323.0,69.58973069811776,69128348.0,99336996.0
1993,ar,15.08460503403397,6109062.0,51.52743101042321,20867916.0,40498654.0
1993,az,9.931411865804469,6799937.0,57.38975891946173,39294186.0,68468986.0
1993,ca,35.104611812606116,65642339.0,47.84905974064734,89473264.0,186990642.0
1993,co,5.684227797497462,1946290.0,94.1033171464066,32221148.0,34240183.0
1993,ct,5.505040646569482,1810309.0,28.209989420266417,9276734.0,32884571.0
1993,fl,3.7367219784338683,5677357.0,78.12132776779963,118692980.0,151934156.0
1993,ga,7.672024005385008,7783082.0,65.14369180904292,66086693.0,101447571.0
1993,hi,10.132700275058939,1007564.0,89.86729972494106,8936123.0,9943687.0
1993,ia,2.422683032391668,776446.0,87.48337429299305,28037558.0,32049013.0
1993,id,97.42428702968917,10262122.0,1.8651753896379273,196467.0,10533433.0
1993,il,0.26592386217735803,381476.0,45.100566707203264,64698157.0,143453091.0
1993,in,0.4639874170862782,480854.0,99.53601258291373,103154284.0,103635138.0
1993,ks,0.01372522502306385,5043.0,78.48657117506244,28837981.0,36742567.0
1993,ky,3.711997303268777,3155113.0,96.28800269673123,81842605.0,84997718.0
1993,la,4.945849369681383,3906011.0,75.91604919168955,59955106.0,78975535.0
1993,ma,7.678098194546119,2846978.0,82.45147523107829,30572354.0,37079208.0
1993,md,4.751692653954761,2137211.0,67.8997221923804,30539861.0,44977888.0
1993,me,47.69661371340271,7447479.0,15.543004502547413,2426927.0,15614272.0
1993,mi,3.6057773054702476,3835413.0,70.26911592072202,74744239.0,106368549.0
1993,mn,5.112603394569583,2251623.0,67.6715015575956,29802959.0,44040635.0
1993,mo,5.950614988311853,3186731.0,78.53759144521007,42059212.0,53552969.0
1993,ms,7.526843255096096,1952578.0,62.00637927005528,16085401.0,25941526.0
1993,mt,40.77018608667401,9733007.0,59.22981391332599,14139847.0,23872854.0
1993,nc,7.028917883631572,6699574.0,67.53924830112842,64374659.0,95314444.0
1993,nd,4.936991097709589,1415110.0,95.06300890229042,27248300.0,28663410.0
1993,ne,4.426076750976468,1007413.0,65.67551915993322,14948311.0,22760857.0
1993,nh,16.109565123168725,2616638.0,28.192973361670063,4579317.0,16242760.0
1993,nj,1.9919006111132922,962982.0,46.69138296790134,22572894.0,48344882.0
1993,nm,1.0633084669193387,305643.0,98.93669153308066,28438885.0,28744528.0
1993,nv,14.944108857995875,3512235.0,85.04653893428743,19988039.0,23502472.0
1993,ny,25.540195363537112,31726294.0,53.727760478819405,66741178.0,124221031.0
1993,oh,0.43238443431712603,584745.0,92.16532226924508,124641886.0,135237292.0
1993,ok,8.690798380193195,4620000.0,91.42403302593678,48600717.0,53159673.0
1993,or,87.32783681823621,36598734.0,12.722929611448073,5332127.0,41909585.0
1993,pa,2.454197667100268,4447353.0,65.17857117236309,118112782.0,181214132.0
1993,ri,1.8044514217318686,84183.0,98.19554857826813,4581113.0,4665296.0
1993,sc,5.81162083680765,4543225.0,35.40055441114778,27674325.0,78174835.0
1993,sd,49.302817556656244,2591115.0,50.697182443343756,2664396.0,5255511.0
1993,tn,12.779388729652467,9441949.0,83.41341834131543,61629336.0,73884199.0
1993,tx,1.1361312020040528,3404857.0,94.5901329651335,283475954.0,299688715.0
1993,ut,2.960138530326793,1008167.0,97.03986146967321,33049935.0,34058102.0
1993,va,4.963719421045594,3039956.0,59.253422934119875,36288876.0,61243510.0
1993,vt,26.832322479712044,1246030.0,0.5509968743035016,25587.0,4643765.0
1993,wa,77.89634470636408,68545493.0,13.995342230972541,12315310.0,87995776.0
1993,wi,6.918593115502215,3475801.0,70.26113531297638,35298177.0,50238552.0
1993,wv,1.4904527895455795,1114101.0,98.50949904938066,73635027.0,74749164.0
1993,wy,1.9313241350777806,787427.0,97.96359473369463,39941084.0,40771354.0
1994,ak,25.13746715838858,1499831.0,74.86253284161141,4466685.0,5966516.0
1994,al,15.04404681910174,15159022.0,64.631525045632,65125476.0,100764257.0
1994,ar,11.96596471824376,5029552.0,54.90335159649704,23077058.0,42032148.0
1994,az,10.398807826498153,7480330.0,56.96687580879138,40978835.0,71934496.0
1994,ca,25.466634598692274,47416834.0,55.89603797727261,104073946.0,186191991.0
1994,co,4.410700453055658,1572499.0,95.27552394035764,33967545.0,35651911.0
1994,ct,6.258270612799027,1951261.0,29.07388669080456,9064923.0,31178917.0
1994,fl,3.7080075564706485,5864097.0,78.12315144116121,123549300.0,158146846.0
1994,ga,7.20595991377971,7519881.0,64.52021744059822,67330982.0,104356409.0
1994,hi,10.639414646615428,1075528.0,89.36058535338458,9033374.0,10108902.0
1994,ia,3.4083751786338503,1130456.0,84.20768217667883,27929167.0,33167006.0
1994,id,96.76511324830862,8444495.0,2.259293988390013,197164.0,8726797.0
1994,il,0.2906589165926129,410699.0,48.29047236222941,68234097.0,141299295.0
1994,in,0.41411782197835595,443860.0,99.58588217802165,106738197.0,107182057.0
1994,ks,0.026339804638873143,9909.0,77.30212457677617,29080958.0,37619869.0
1994,ky,4.77257021930167,4013590.0,95.22742978069833,80083444.0,84097034.0
1994,la,4.533857063215497,3599246.0,78.51578946055714,62330514.0,79385961.0
1994,ma,7.876122088831712,2988127.0,83.65642336352843,31738464.0,37939064.0
1994,md,5.581039522653235,2530422.0,69.63840762840128,31573788.0,45339618.0
1994,me,44.12765440276127,7261713.0,15.571400357920899,2562453.0,16456150.0
1994,mi,3.9880440726586683,3920542.0,82.43360221885256,81038322.0,98307389.0
1994,mn,5.202498857854708,2283775.0,66.95177680903456,29390260.0,43897655.0
1994,mo,3.108080429262391,1923208.0,80.83712514228475,50020136.0,61877678.0
1994,ms,6.1431998844247495,1761286.0,60.321634455041554,17294513.0,28670498.0
1994,mt,32.799910658232,8250112.0,67.200089341768,16902737.0,25152849.0
1994,nc,8.880602819067459,8954193.0,58.40290333318119,58886866.0,100828662.0
1994,nd,6.413963590466056,1870044.0,93.58603640953395,27285781.0,29155825.0
1994,ne,6.01013113191201,1321215.0,65.12532723386856,14316586.0,21983131.0
1994,nh,18.88158357523369,2541933.0,35.036726836525666,4716819.0,13462499.0
1994,nj,2.3752593715555883,1150465.0,52.28057644353992,25322276.0,48435342.0
1994,nm,0.7360547515333157,223692.0,99.26394524846668,30166982.0,30390674.0
1994,nv,13.748497158810848,3370819.0,86.1499926155471,21122020.0,24517727.0
1994,ny,24.04103459146874,30298813.0,53.67404485036258,67645169.0,126029572.0
1994,oh,0.5323366595678427,701426.0,91.15562103983035,120109937.0,131763610.0
1994,ok,5.5655360463097265,2786039.0,94.53437251716842,47322746.0,50058772.0
1994,or,82.63135024306979,31764162.0,17.368649756930214,6676650.0,38440812.0
1994,pa,2.655606527775313,4888406.0,61.247621472513536,112743826.0,184078701.0
1994,ri,1.796607591085419,85032.0,98.20339240891458,4647888.0,4732920.0
1994,sc,6.146771482224095,4729481.0,36.862486779416976,28362927.0,76942522.0
1994,sd,64.17961623073208,5128760.0,35.82038376926792,2862500.0,7991260.0
1994,tn,16.028509468639907,12555926.0,69.35343565708475,54327984.0,78334957.0
1994,tx,1.012183351127271,3109220.0,89.55205295519632,275085570.0,307179524.0
1994,ut,2.685588141251568,945242.0,97.31441185874843,34251592.0,35196834.0
1994,va,5.152429395874778,3197027.0,55.05653087553944,34161985.0,62048924.0
1994,vt,22.95387420042264,1289326.0,0.21648451227784077,12160.0,5617030.0
1994,wa,75.42793665254277,66818951.0,16.92864947015163,14996494.0,88586476.0
1994,wi,6.358318266665178,3329149.0,71.64645856663871,37513337.0,52358955.0
1994,wv,1.406903406137296,1145635.0,98.59284607053297,80283703.0,81429542.0
1994,wy,2.1293031288918716,915649.0,97.74338735720671,42031890.0,43002285.0
1995,ak,24.84268474088451,1497049.0,75.15731525911549,4529067.0,6026116.0
1995,al,12.650938498859286,13307442.0,67.62050738094571,71129583.0,105189366.0
1995,ar,11.384823171055965,4778448.0,60.83195098609343,25532440.0,41972088.0
1995,az,12.007920959619073,8379240.0,49.049444576834944,34227163.0,69780939.0
1995,ca,37.717311729645715,68443094.0,44.22482775735955,80251850.0,181463341.0
1995,co,6.075988382477988,2164099.0,93.66584165407117,33361182.0,35617234.0
1995,ct,7.243289595210646,2279642.0,33.223768787373146,10456340.0,31472468.0
1995,fl,3.470907503687915,5810798.0,78.15097857906727,130835970.0,167414372.0
1995,ga,6.885892359963602,7428404.0,64.19448024703621,69252104.0,107878596.0
1995,hi,9.630819460785213,992358.0,90.34861567609342,9309506.0,10303983.0
1995,ia,3.071695138895923,1067504.0,86.19548257919448,29955454.0,34752928.0
1995,id,97.41939051576645,11538942.0,1.8184059324899395,215383.0,11844605.0
1995,il,0.3144568183180217,467465.0,46.892632993795665,69709618.0,148657931.0
1995,in,0.5053288183134204,551601.0,99.49467118168658,108605245.0,109156846.0
1995,ks,0.029255059218720743,11240.0,73.78128017171991,28347288.0,38420705.0
1995,ky,3.978068523585148,3427736.0,96.02193147641486,82738100.0,86165836.0
1995,la,4.254460433196305,3597560.0,76.48513138477131,64675616.0,84559724.0
1995,ma,7.675237908603759,2890071.0,82.5526396181108,31084768.0,37654481.0
1995,md,4.568775202794017,2118342.0,67.52700485572906,31309330.0,46365643.0
1995,me,71.49549869195603,6980142.0,26.480779420285728,2585332.0,9763051.0
1995,mi,3.7978321332669522,4080566.0,74.11463592050572,79632183.0,107444612.0
1995,mn,5.1764384332172915,2338243.0,65.50496554373387,29589172.0,45170884.0
1995,mo,2.9579377099159143,1943985.0,84.600289910564,55600121.0,65720958.0
1995,ms,6.4995929555025995,1883638.0,65.85001736145796,19083902.0,28980861.0
1995,mt,41.606896322736205,10801697.0,58.39310367726379,15159617.0,25961314.0
1995,nc,6.794048046968608,7221710.0,59.021127082814026,62736304.0,106294656.0
1995,nd,8.54826536265534,2479360.0,91.45173463734467,26524887.0,29004247.0
1995,ne,5.6999245187576815,1442326.0,64.71835221681691,16376526.0,25304300.0
1995,nh,15.688710248724616,2421455.0,30.020955167681187,4633548.0,15434379.0
1995,nj,2.7335868841152657,1232811.0,60.21212870680098,27154862.0,45098658.0
1995,nm,0.9150599881151115,272973.0,99.08494001188488,29558186.0,29831159.0
1995,nv,14.585339989652809,3495230.0,85.30351826995116,20442130.0,23963994.0
1995,ny,21.38373315322333,28528740.0,59.746961773618324,79710382.0,133413281.0
1995,oh,0.5400092786263442,752470.0,87.42641784209545,121823382.0,139343902.0
1995,ok,5.824813683964874,3067776.0,94.29796253152355,49664254.0,52667367.0
1995,or,91.35989126212597,41354560.0,8.64010873787403,3910993.0,45265553.0
1995,pa,2.4235768276666425,4494555.0,62.38300143372942,115690094.0,185451311.0
1995,ri,1.9806992226081963,88898.0,98.01930077739182,4399315.0,4488213.0
1995,sc,6.308331321311826,5104301.0,33.73196818415603,27293766.0,80913648.0
1995,sd,68.2025894162516,6009871.0,31.79741058374839,2801922.0,8811793.0
1995,tn,11.969198713625035,10261294.0,70.24140847339234,60218546.0,85730835.0
1995,tx,0.9809185945359649,3115753.0,87.38914670336457,277579605.0,317636246.0
1995,ut,3.378766392496715,1108485.0,96.62123360750329,31698903.0,32807388.0
1995,va,4.912419786005215,3094629.0,56.39973515152648,35529589.0,62996021.0
1995,vt,24.83450780242563,1281476.0,0.3890844722408374,20077.0,5160062.0
1995,wa,81.93268772512884,83733229.0,11.274532453242095,11522300.0,102197586.0
1995,wi,6.427184282010627,3465739.0,73.22868918720613,39487202.0,53923131.0
1995,wv,1.4809003024146774,1192679.0,98.5188339826153,79344534.0,80537427.0
1995,wy,1.983779083216276,798503.0,97.88021144695111,39398360.0,40251609.0
1996,ak,22.528737657638608,1380762.0,77.4712623423614,4748130.0,6128892.0
1996,al,12.486090828925636,15167218.0,63.05781047759694,76598158.0,121472911.0
1996,ar,9.51649995026455,4380784.0,61.46842902427519,28296108.0,46033563.0
1996,az,12.966470726364836,9291101.0,46.41520825577982,33258733.0,71654818.0
1996,ca,37.62955971066237,65950772.0,41.64756511013002,72992857.0,175263204.0
1996,co,4.990801715576983,1853452.0,95.33257075893385,35404000.0,37137360.0
1996,ct,13.35282200667168,2698792.0,55.844657554118726,11286986.0,20211398.0
1996,fl,3.6295378537296745,6064411.0,79.90265082903703,133505293.0,167084936.0
1996,ga,7.480808026139485,7803982.0,63.536167513584466,66280956.0,104320041.0
1996,hi,9.04515043149659,961309.0,90.95484956850342,9666585.0,10627894.0
1996,ia,2.8976711811641946,1005162.0,85.79132375276441,29759822.0,34688615.0
1996,id,97.9077074719542,13795008.0,1.4137595061621846,199196.0,14089808.0
1996,il,0.38418896833151644,567574.0,52.38577962142779,77391099.0,147733029.0
1996,in,0.5027292380631627,552510.0,99.49727076193683,109349592.0,109902102.0
1996,ks,0.027462213106373125,10969.0,79.43066218057933,31726319.0,39942156.0
1996,ky,3.9642286764115964,3506261.0,96.0357713235884,84941235.0,88447496.0
1996,la,4.975162302764079,3867686.0,74.36830761903772,57813845.0,77739896.0
1996,ma,8.590586715188536,3260473.0,79.11457600538758,30027162.0,37954020.0
1996,md,6.89547576374322,3190855.0,66.97190816295681,30990994.0,46274617.0
1996,me,51.51343146444783,7693208.0,14.591486365045256,2179147.0,14934373.0
1996,mi,4.031581206930509,4536267.0,72.83964159112985,81957933.0,112518309.0
1996,mn,5.351641189079543,2372299.0,67.36311648601026,29861018.0,44328439.0
1996,mo,1.9810656468885006,1349552.0,85.07849855483931,57957624.0,68122528.0
1996,ms,5.19117997529325,1623660.0,65.31587047749225,20429029.0,31277282.0
1996,mt,51.59830348850532,13847656.0,48.40169651149468,12989769.0,26837425.0
1996,nc,6.72065759327543,7540426.0,62.701188431235884,70349317.0,112197741.0
1996,nd,10.219690447511347,3158752.0,89.78030955248865,27749738.0,30908490.0
1996,ne,5.899040510569425,1613453.0,59.52534502348698,16280842.0,27351109.0
1996,nh,17.64784894485347,3011367.0,24.657902890524763,4207538.0,17063649.0
1996,nj,2.736907529507644,1032268.0,68.32713875485486,25770662.0,37716583.0
1996,nm,0.7339639650691333,221373.0,99.26603603493088,29939917.0,30161290.0
1996,nv,14.539056609261275,3719150.0,85.3626103227126,21836104.0,25580408.0
1996,ny,23.361404701987958,31708960.0,51.530474530043335,69943472.0,135732249.0
1996,oh,0.6828053329801833,986225.0,89.68021150006396,129531599.0,144437214.0
1996,ok,4.633337717807767,2402368.0,95.52017160395775,49526846.0,51849620.0
1996,or,89.09299253148892,45447916.0,10.907007468511093,5563858.0,51011774.0
1996,pa,2.833969700825948,5437612.0,61.82853037871901,118632023.0,191872623.0
1996,ri,1.3550195879915585,104608.0,98.64498041200844,7615428.0,7720036.0
1996,sc,5.829251501284421,4591617.0,39.80951941328057,31357382.0,78768552.0
1996,sd,79.25146881557168,7977670.0,20.74853118442832,2088604.0,10066274.0
1996,tn,13.074573810347559,12044607.0,62.63898470347615,57704516.0,92122368.0
1996,tx,0.7317357676305337,2407037.0,88.22124314353681,290202838.0,328948933.0
1996,ut,3.765702337722291,1240869.0,96.23429766227771,31710992.0,32951861.0
1996,va,5.603602486620588,3748537.0,56.341787048255405,37689910.0,66895127.0
1996,vt,28.9241229961427,1547475.0,0.07203578088636907,3854.0,5350119.0
1996,wa,84.11250650735003,99806329.0,11.17652096528875,13261851.0,118658132.0
1996,wi,7.020696211604683,3820504.0,74.37911833783167,40475433.0,54417737.0
1996,wv,1.6333829976548178,1425035.0,98.36636942195068,85819137.0,87244388.0
1996,wy,2.970189811939604,1231797.0,96.88587932927076,40180508.0,41471996.0
1997,ak,18.627952896310827,1146522.0,81.37204710368917,5008325.0,6154847.0
1997,al,12.43496320617202,14865045.0,62.516957591223836,74734229.0,119542332.0
1997,ar,11.289034288040785,5101921.0,57.2725385895348,25883522.0,45193600.0
1997,az,15.389194064842208,12130563.0,46.97525537518458,37028339.0,78825200.0
1997,ca,36.3658938655946,62839390.0,45.37708004558744,78410503.0,172797595.0
